client,default_proba
206974,36.33
432081,38.37
330614,52.6
109982,41.53
430317,74.62
368200,56.84
217819,27.08
454943,31.52
166450,26.66
323947,27.99
424870,64.66
135374,10.88
429994,37.01
100706,35.43
350042,78.59
150739,81.08
379454,61.84
258485,18.92
396154,41.45
166099,47.49
331546,18.08
214239,16.97
286281,27.6
290079,23.31
195638,78.4
304275,58.26
309135,25.66
314875,37.42
237716,50.45
450684,36.04
286464,36.98
381808,67.82
226806,48.64
352155,71.38
100522,45.52
234122,23.11
391289,33.32
296085,30.45
296580,25.39
133134,46.9
122926,81.25
436661,30.94
340102,47.97
258133,40.82
161821,54.32
312097,21.03
103643,32.23
160689,93.71
349061,10.61
223848,22.23
421207,12.88
218790,27.34
188467,13.83
308513,34.71
328348,29.07
184740,17.02
369526,33.44
175053,18.5
156750,8.75
383554,19.95
380975,76.26
133968,64.75
281348,61.7
372801,61.61
231886,54.82
402783,14.96
301043,23.58
294173,66.18
144973,66.02
295233,28.59
186841,24.07
248285,55.66
444772,56.54
330545,54.9
149473,72.62
275431,18.24
323048,34.45
444301,89.29
417651,25.08
374758,79.95
273485,40.7
375600,81.71
148538,37.39
135108,51.08
423639,80.9
280451,35.75
426785,13.91
288172,31.89
218340,67.24
101364,61.32
207386,49.8
391732,23.23
132365,80.53
371743,13.92
185531,43.28
384108,14.86
428959,26.17
228904,85.54
165723,52.12
217171,80.99
274792,75.01
157417,69.45
423543,48.22
399794,55.73
148640,54.65
216032,6.81
216893,75.61
384180,66.35
345672,72.8
451850,72.28
241155,29.32
406648,49.59
313975,15.66
453502,63.57
304050,34.49
139561,76.33
233408,60.12
299933,33.54
444078,30.74
254132,38.32
308376,32.26
373298,85.88
148593,66.92
203107,23.92
140707,32.36
309968,29.39
296522,18.81
304876,15.55
234708,22.77
409704,45.47
127354,79.79
433071,15.24
376318,53.31
172919,63.5
181467,43.35
396635,69.72
144111,30.34
407494,26.13
121805,76.46
212908,39.65
247205,40.54
210306,48.47
373107,19.96
313106,28.91
373858,82.83
387951,20.85
344265,50.87
250957,18.33
115300,23.21
424146,16.58
281210,83.14
133424,18.52
325982,18.29
448356,14.68
265119,33.13
178280,39.13
302868,47.01
260565,26.76
428761,16.99
268925,39.25
361513,40.42
347950,57.21
299943,12.56
321582,36.47
427536,29.47
173583,18.25
305238,41.99
417727,14.93
135883,19.82
449770,43.2
111705,22.73
133499,69.21
106232,35.18
198307,16.43
276236,58.01
329379,13.29
240223,11.31
291002,22.19
420731,66.84
249175,13.23
124244,63.63
127099,87.47
150129,22.47
188103,76.66
370170,52.53
102231,44.77
293605,10.24
118338,47.6
207413,9.04
341700,60.39
164516,21.05
356564,16.51
356342,51.08
241403,68.11
289530,25.8
187276,13.09
151319,62.63
273473,46.86
379949,54.53
383323,41.54
119119,10.29
430163,76.07
147874,44.74
425711,56.31
146251,11.0
430578,31.6
396079,93.26
335936,18.89
299412,53.84
137147,80.1
249629,24.92
326718,24.66
115899,7.89
422797,36.08
300558,13.83
171622,15.73
276478,50.84
251633,8.78
220193,16.23
370554,27.25
132436,7.93
419602,12.47
207531,23.66
220630,23.85
263659,51.82
420026,28.95
173271,23.17
258630,38.54
260985,52.28
298825,92.03
379788,42.45
394206,38.65
299319,26.08
151761,34.76
171699,34.44
228391,12.1
103044,48.18
125915,34.73
216459,22.26
120236,30.94
440716,59.92
272749,17.12
221265,21.45
185498,84.27
243462,84.54
418851,74.3
132260,57.0
403048,43.34
161224,72.19
398620,23.8
203785,50.79
178755,72.55
355727,27.6
417348,50.05
137231,35.36
306548,73.63
379289,87.6
399120,63.21
143165,64.36
259413,28.67
316158,49.11
270477,32.3
429981,73.16
218540,43.4
128690,45.16
194688,29.43
348478,30.0
413590,45.77
330664,8.83
428387,22.22
328862,22.21
443980,9.51
270147,19.04
448148,8.1
163526,8.48
242922,76.24
116799,58.12
105888,50.22
118784,11.44
177257,54.86
205286,35.09
163755,17.02
140287,19.21
355900,20.69
253906,45.47
264169,12.08
385185,85.19
231686,81.28
143972,28.52
264950,38.56
376135,54.67
379984,51.87
261278,69.21
199961,62.59
353370,37.37
169171,58.5
271640,28.57
324326,46.86
272648,52.42
445662,28.09
421240,46.97
159323,26.31
118385,29.54
167246,23.54
330516,13.38
252947,9.11
244230,73.03
350594,82.15
419489,9.34
379459,12.37
143517,61.56
268216,11.43
414257,26.96
131291,62.27
335491,26.85
373017,23.02
455325,40.33
150900,48.82
147122,47.36
213782,19.01
165757,52.15
439014,16.82
382719,20.88
275118,39.4
421858,70.72
219583,41.24
227555,41.28
257319,41.07
445636,41.16
238926,15.5
329235,42.42
124879,33.52
261285,9.42
423830,91.36
130124,19.05
178797,16.3
216500,67.89
276055,74.33
392365,19.57
337948,54.03
317028,32.42
268481,70.26
131516,84.41
102428,59.52
292943,32.1
291759,19.54
143552,19.81
238810,58.54
280195,74.67
309297,54.59
435441,40.5
370641,36.39
335182,18.77
291876,43.46
178405,51.92
289206,22.84
428464,86.64
433710,38.43
333223,10.29
186431,54.05
276641,21.73
317848,28.98
248275,5.62
328950,48.9
380077,60.03
343364,63.51
227582,48.67
119334,37.58
405802,25.61
411824,23.18
226625,52.24
378708,37.29
161547,18.22
166268,15.34
235207,13.66
433583,35.11
171808,29.48
147612,87.63
103978,24.67
289105,20.53
453363,83.83
241151,54.21
398510,59.57
456220,28.53
442818,25.53
164480,45.98
433966,77.28
248503,21.81
369319,83.09
416095,15.64
342177,72.33
135018,10.23
454898,55.54
129940,50.27
124733,55.49
373273,36.1
294364,18.25
305135,45.98
367729,52.68
255181,53.38
147812,32.26
256729,82.36
435182,83.6
212050,11.96
189037,71.16
164229,39.73
417402,69.73
397230,13.3
107486,65.79
249887,39.55
135087,13.12
266202,49.25
324918,44.93
246136,38.48
237615,59.56
393460,30.01
302971,47.6
407581,11.04
108851,15.63
348658,90.23
268671,79.96
449512,18.69
446545,29.73
155458,56.59
244888,16.79
309356,54.31
430807,7.76
265308,21.95
300359,52.36
191957,57.83
185179,70.63
221466,18.73
183385,21.75
392292,34.85
361324,82.91
206098,11.01
161327,16.57
153013,34.9
417737,76.93
275377,39.05
350146,44.62
338357,40.95
232057,41.88
217643,31.15
403478,19.08
282454,88.37
372880,58.38
119951,18.46
138781,62.88
397049,88.53
364188,16.61
144052,46.39
102183,61.46
232602,40.02
309257,14.76
267656,21.44
380962,18.52
377808,59.25
224004,19.51
199667,57.65
368302,27.02
121123,13.91
222291,44.01
373272,57.97
348123,36.7
299907,76.35
364021,84.0
405749,27.85
271493,21.48
161389,19.14
288187,46.28
388721,58.84
267820,27.5
398665,16.5
237278,28.75
126552,73.25
442525,22.63
115666,55.49
336829,11.49
133946,44.86
335799,60.09
412744,78.96
327199,19.94
422923,38.8
354235,16.63
375656,25.15
167184,48.0
104546,28.92
102805,34.71
303917,22.06
261661,32.36
321033,42.72
297455,56.6
165389,58.49
383345,17.97
393594,68.61
163382,92.3
136073,58.58
299548,46.6
132675,58.42
234197,45.79
432089,24.06
242659,19.13
240870,63.52
421465,59.77
403915,30.71
115013,61.54
258119,77.11
329767,32.9
112158,80.94
168361,19.41
333679,8.54
116777,24.52
434642,56.54
176470,25.21
199729,26.45
446606,23.12
111414,85.55
289999,57.93
184955,39.92
158181,87.01
214773,67.11
352896,69.16
212736,26.54
300248,33.07
177913,12.39
277834,63.62
374551,11.74
183607,23.85
107624,7.17
163505,15.93
222235,37.36
270736,6.16
407263,20.18
373477,33.43
352660,78.6
184863,13.88
127969,29.45
291716,37.45
159363,14.56
277203,51.23
345789,14.89
398264,13.78
169357,52.38
148202,78.15
213841,18.69
186834,20.85
433771,57.16
356636,62.94
321835,78.53
402307,65.03
242971,42.44
274835,88.35
149136,24.05
210032,75.69
129667,30.24
442895,52.08
220341,24.09
181158,24.64
346482,28.15
210092,88.16
160755,11.23
197214,81.51
309629,31.83
246544,20.51
399937,64.82
430797,45.59
158882,17.6
376281,18.7
208446,13.47
272033,57.94
236481,36.09
432347,16.29
274695,22.2
116649,32.57
137178,37.31
323350,37.17
118381,72.08
255021,18.98
308619,27.95
329636,29.92
369298,51.93
387648,41.67
266036,37.83
119204,69.1
151233,46.97
374918,33.97
330848,13.4
423943,79.51
118355,83.5
144688,23.57
373471,74.82
411774,29.44
338562,83.75
399030,38.96
232029,74.45
201512,57.44
268942,70.76
422207,80.13
360094,43.64
236195,46.31
252351,27.59
178765,42.26
324094,8.3
204513,41.86
183083,40.5
173920,18.04
118145,57.21
300039,59.41
178819,81.44
449240,76.35
240123,34.07
262136,6.98
417588,18.12
425928,75.42
108287,35.84
187770,86.26
387765,77.41
326227,73.71
372860,40.19
304294,83.96
184043,35.88
168838,31.83
325485,62.82
279130,31.66
353386,8.39
260716,51.44
357371,32.69
150790,28.41
203890,85.76
258019,12.19
406879,47.72
388391,18.35
170925,24.03
286719,25.04
127268,34.46
172318,48.68
275624,34.63
248062,20.5
295748,77.99
425872,72.58
215737,26.82
274615,38.01
373693,40.55
260428,28.01
110961,71.8
121105,40.46
298066,24.05
331312,57.85
296251,17.45
229699,10.33
128059,15.03
448057,30.67
175806,11.8
229729,38.7
213403,53.63
286286,12.98
340251,68.01
341218,58.34
179343,21.73
389713,68.04
112346,66.42
312692,45.41
292284,7.15
215361,24.38
126508,35.56
263789,25.71
268733,43.18
137974,24.65
407610,15.65
225039,70.86
164033,31.04
152744,16.2
162481,53.41
337212,44.64
418192,18.81
338635,45.05
228348,23.49
253474,86.15
285478,18.63
383550,40.09
331975,72.99
158069,92.1
139389,36.18
309509,32.57
116329,30.11
216336,83.68
315807,32.6
121030,13.62
439257,44.23
331151,27.43
344484,51.76
285829,39.5
375981,20.95
385364,91.09
147709,45.83
227307,61.27
168805,34.66
325697,66.39
120814,51.94
428431,41.18
327745,41.73
221069,71.33
321995,9.16
211753,61.14
348510,30.17
302238,72.63
295876,84.58
417656,56.95
352161,37.82
306178,13.28
306696,24.2
153137,23.28
347815,27.86
249877,26.08
291893,29.19
259221,14.36
187948,9.51
282003,23.25
264005,55.33
259910,18.08
427014,36.18
171936,77.26
123431,17.39
334440,35.46
368859,21.11
167561,47.03
453657,66.85
221318,41.12
424017,35.69
280200,68.37
385800,44.26
178674,28.49
359022,46.24
106771,21.58
424431,37.34
348017,57.84
348919,47.37
263274,26.49
201230,40.14
383000,90.55
436245,88.32
151314,17.24
270421,52.82
245651,45.69
380234,32.55
381718,20.7
149499,25.15
391780,51.39
173384,62.72
155222,80.57
187907,19.82
453800,9.48
439561,46.34
112979,36.03
275862,35.54
206126,32.7
118442,19.59
194938,20.22
333143,21.81
284473,11.88
145649,31.33
290211,56.51
208028,85.9
170611,74.26
228762,22.78
411307,74.38
291551,44.57
442912,23.31
123768,54.45
215841,15.75
367569,50.42
203013,25.28
227753,18.55
180668,10.57
256849,33.37
261526,44.57
434543,11.68
267033,54.44
219374,22.21
142417,59.46
300623,81.67
255256,76.11
336457,21.63
146682,28.22
227536,86.97
322754,54.72
183619,82.1
259220,94.18
390606,31.95
262557,38.87
127205,51.34
375379,7.57
410998,36.17
133990,18.62
196457,72.19
383553,57.2
266124,4.65
404113,53.85
110927,33.0
443251,49.66
167429,27.42
426639,87.5
126144,47.05
439908,31.69
402881,15.81
158025,69.96
173702,45.79
263601,10.21
359737,49.97
149234,32.15
338928,37.18
129988,57.5
280602,60.95
384636,36.27
268770,20.87
397417,76.87
258248,19.69
369274,15.03
119626,28.13
203477,37.04
394162,45.46
421816,44.86
194015,44.62
127826,29.6
422769,36.07
234146,35.99
286366,61.36
188590,39.98
295200,56.1
325382,69.64
134026,25.51
402473,19.36
309133,7.26
316926,21.15
262901,35.38
276327,73.7
100685,30.44
143573,36.99
219134,14.52
286702,84.46
214979,79.1
242463,34.34
105835,76.03
331934,85.78
357148,49.99
329955,29.1
382577,49.94
239466,36.06
342264,27.47
449859,15.18
148685,56.87
254558,25.03
199657,16.95
208333,23.73
199393,52.61
187384,11.73
426838,22.62
122123,62.38
289344,54.66
232514,46.43
113539,13.18
429271,37.74
326061,35.2
170035,54.62
140478,22.63
452270,78.76
385809,21.18
339142,35.81
400018,17.4
243710,76.72
439130,25.94
440416,36.46
173562,40.51
404994,64.1
341889,31.2
404669,64.93
386542,51.68
234432,63.65
401887,19.23
350548,34.72
344659,28.91
180516,94.8
208968,29.89
359767,70.05
325015,44.32
188976,12.28
144823,40.64
116216,69.72
138673,33.38
214964,87.73
311403,79.08
187882,19.2
175152,69.91
412468,24.94
166997,23.39
405606,57.31
286061,42.68
188038,40.13
133672,24.99
294024,48.03
225705,73.85
262199,49.82
418163,37.16
113897,38.9
169082,14.85
302886,9.91
438772,39.86
301146,47.73
140905,66.05
132311,54.8
425737,31.88
397604,50.42
219511,81.35
132326,21.7
372684,41.4
210989,15.34
260353,46.02
150589,67.67
320642,45.61
252015,14.2
412431,43.89
384668,27.97
304135,80.72
125749,23.32
254414,18.28
232651,16.24
137123,34.58
347081,48.53
383638,39.44
182460,32.08
260778,46.46
415835,12.12
307810,17.67
409527,39.04
242398,17.34
225626,19.99
299803,53.37
361359,16.3
189863,17.26
413874,25.36
114086,9.98
119503,28.71
243730,24.39
245017,29.11
238896,58.53
173408,72.99
365551,15.63
399209,59.37
359461,54.6
443137,20.88
238015,64.29
229642,71.55
104006,53.51
267047,28.29
208350,20.01
124040,12.12
399625,32.86
246378,49.47
273795,35.19
201073,20.94
173506,28.12
196783,19.36
184738,18.69
330884,41.15
215295,69.53
216321,56.78
358711,12.14
305255,24.74
256065,50.86
284450,17.37
355405,61.16
392367,76.42
308345,40.95
440371,14.45
262726,16.32
347539,28.28
284353,21.83
412679,58.86
304514,38.64
118600,16.1
102368,74.23
171608,68.74
315295,64.13
361803,18.55
246535,26.39
330746,23.98
115186,81.69
229147,20.67
347905,16.39
336314,38.84
151749,37.49
265694,39.09
440738,40.81
351267,76.85
423142,42.81
302061,31.23
225521,23.15
441378,81.66
147428,41.54
105138,49.09
420561,59.0
387563,49.22
227349,40.12
109753,38.61
387831,23.44
207766,22.68
438515,49.37
160744,86.09
159378,79.52
324753,19.33
165847,50.37
137211,37.67
108912,43.99
171596,48.17
390177,78.59
241555,89.74
432808,6.89
114805,37.9
118289,84.61
291488,48.09
251726,17.76
205696,8.78
377028,43.9
376173,54.74
234386,52.8
162842,29.05
201120,54.64
449879,65.77
250360,68.83
135931,17.84
408864,41.25
272245,9.99
292512,14.14
177685,43.21
405225,14.77
295125,39.99
212598,43.54
163287,9.51
382772,22.71
222225,59.7
300507,25.23
289559,23.14
152468,14.49
413084,86.6
414259,10.34
190363,67.32
413620,25.97
407580,20.44
233702,61.56
432873,9.9
229384,21.35
182777,51.25
306711,14.76
371802,81.76
454348,59.64
225357,83.01
106158,11.81
201513,84.65
228758,19.22
398153,20.51
205596,71.02
426043,75.6
324760,91.39
298925,12.25
328906,46.04
309979,62.19
373738,13.92
339520,59.22
111577,12.78
322964,6.3
395058,77.42
405984,20.41
113632,58.94
226182,54.04
444492,68.5
249019,39.44
357564,12.19
275821,61.35
213177,36.88
122761,52.53
139139,48.47
105382,19.24
216266,33.14
296091,42.39
412336,52.29
174602,9.86
354746,39.45
366560,18.69
145995,41.24
385624,31.01
363981,21.11
307526,60.23
382393,62.33
106487,7.91
143583,71.29
339738,73.83
330361,89.5
255713,28.51
358738,34.49
160047,18.02
446221,38.99
377455,21.18
325461,25.57
165440,54.5
125537,76.99
268642,25.74
202173,16.68
262488,18.76
235647,30.62
285850,22.34
250861,14.08
278093,44.01
230306,40.67
267708,39.29
359642,18.29
127905,81.28
388868,27.14
157060,34.84
285623,19.75
267289,68.57
178452,25.58
109712,71.23
439734,41.05
407132,64.82
116739,62.67
292192,36.94
321520,27.13
153441,66.01
163061,50.07
421873,72.02
239454,13.93
133188,18.5
455782,38.36
333401,44.6
113117,51.46
335062,38.61
453955,57.51
119439,57.43
181817,26.09
213574,38.69
184503,27.37
291573,47.16
315892,55.98
340177,33.55
305127,78.23
182324,66.13
313981,67.89
172901,33.58
229310,44.38
436498,36.81
453064,29.56
123563,20.98
155807,14.77
426679,10.6
451765,29.02
115234,30.51
143423,31.67
235109,42.28
149287,19.53
213736,47.14
383577,22.45
308522,9.76
398074,16.94
150086,20.62
200092,16.0
356383,6.14
118903,23.63
236696,22.43
259785,26.85
317706,31.62
256116,4.22
270466,19.87
121147,68.8
312201,14.14
437319,48.42
453723,68.53
235913,19.38
214019,33.6
415853,20.16
415997,55.76
193871,21.14
159100,53.7
330391,92.96
377229,29.41
105068,38.44
208141,32.71
230796,20.67
210319,16.07
428829,43.47
283925,53.9
208010,26.02
381501,19.63
233537,25.06
307981,17.23
314737,54.55
340034,53.43
274500,22.79
439156,42.62
330150,40.42
354932,16.63
324297,24.49
236440,75.03
246771,10.63
191311,88.33
206811,16.42
176517,21.04
213541,61.11
125460,15.73
161798,16.81
345849,66.76
369364,56.65
229087,17.97
119466,44.61
273986,83.86
250860,29.0
336759,39.55
297375,35.8
284543,26.13
107861,38.03
264471,18.58
449317,77.84
408816,42.69
139037,68.88
431704,71.32
447264,55.73
105812,85.3
168188,47.43
145594,34.43
169970,61.12
312220,12.49
147057,53.62
206446,63.22
388162,72.83
365851,8.76
311252,37.3
433792,24.6
231271,74.95
230292,60.37
251398,87.74
229617,36.49
401550,24.48
124662,46.14
452734,24.32
361978,60.2
345051,36.03
401091,12.84
107428,81.14
213522,63.63
356735,50.66
109008,71.41
130988,56.76
256596,48.58
114660,56.77
161277,16.57
109975,47.26
354730,15.9
339250,9.53
386823,71.4
109596,24.96
215713,33.36
223243,14.77
336809,61.27
319145,44.52
220123,22.41
428658,37.61
212218,64.38
178699,47.41
316202,64.97
167044,33.7
342181,61.74
239150,19.87
262001,9.07
172193,56.55
280944,24.97
331210,67.98
101888,43.01
369296,27.89
208892,45.51
162445,45.08
277033,35.8
182408,6.64
156551,38.44
426788,76.99
428653,29.36
163320,29.02
179587,26.98
187530,78.07
208044,24.5
237322,33.97
357660,45.47
224292,55.36
174612,17.85
314358,74.79
231769,35.25
361725,42.71
360784,43.08
104483,76.17
109415,25.85
187478,22.92
237809,31.11
388278,29.51
344711,33.05
295044,8.07
210109,23.64
367973,57.59
170649,22.67
371531,30.43
160988,55.58
362183,39.22
178654,43.19
177211,77.93
337226,13.81
450746,46.38
450985,9.94
431326,29.81
352906,9.34
442379,51.05
437144,62.34
294647,24.88
386420,59.16
310629,41.81
348433,59.57
334640,86.45
348435,74.58
152282,47.22
330603,16.47
171631,4.94
303049,45.11
243024,49.46
426317,29.49
451266,19.24
373748,32.37
364798,53.14
234776,28.58
362584,29.52
443839,77.45
440151,45.6
443007,78.03
357170,64.04
326038,36.95
329151,35.33
297580,69.37
190144,39.37
319362,74.3
453488,47.5
225609,43.43
265390,15.29
114619,9.05
269703,82.06
107020,13.55
323452,21.12
268785,38.85
370191,32.6
399789,41.57
120351,10.44
295799,54.72
327183,39.0
327995,29.91
265738,18.43
199069,15.72
122112,74.04
190411,46.64
205047,26.75
223545,11.77
160239,17.41
148116,53.71
121177,15.46
303437,34.0
410241,18.84
428613,21.8
419349,27.15
297775,54.16
352301,11.36
261411,15.61
238803,41.96
152388,71.54
345521,28.14
452763,37.9
184103,16.56
250906,13.91
188425,24.35
119192,59.99
284201,66.41
348502,59.32
153165,12.09
408638,28.65
376867,15.72
194216,31.1
155772,35.71
138897,18.79
327801,67.98
400563,9.07
110792,35.91
307081,47.93
242838,89.59
441135,25.48
131652,23.79
423617,15.56
297493,26.04
405453,82.24
394301,57.18
227801,12.16
212042,37.98
373080,13.09
130976,19.26
272698,32.35
301234,76.53
422616,29.62
299426,30.72
250886,29.06
394580,36.04
388966,59.0
165266,26.34
414653,44.01
358301,24.97
445168,69.67
316939,12.89
360786,41.12
202400,39.08
363661,50.07
316207,41.0
219121,15.36
361367,74.55
453578,79.47
110860,50.13
379002,39.35
134904,66.98
111722,85.61
450596,20.05
346844,57.55
346350,50.21
152320,56.78
449494,15.88
118588,52.37
347816,63.24
232102,31.31
101430,19.64
402995,47.73
407179,21.89
329516,17.46
307437,25.21
286215,42.09
299355,21.23
317215,62.06
330252,44.57
370606,66.67
440553,32.84
203369,29.7
170668,33.24
146318,13.92
133811,68.83
411159,37.51
154020,44.27
394945,66.61
131353,11.68
116845,19.53
410612,49.04
127808,71.58
241944,37.12
380885,12.13
290820,71.2
191647,28.13
330343,26.79
207387,44.26
308105,26.47
437788,14.63
144317,80.27
124979,22.98
319535,11.53
131458,14.52
240402,71.79
147363,70.25
129880,31.2
369882,16.88
339673,20.59
208810,16.99
389059,15.84
423523,45.01
392842,14.16
161123,18.2
201300,79.29
321333,80.59
308955,47.26
395746,34.93
236383,29.28
402608,61.57
440207,14.39
334227,34.64
194255,25.84
432877,56.34
119370,26.26
438946,23.01
362804,19.37
438518,32.91
304987,24.02
437915,16.1
